,id,day,airline,destination,dest_region,dest_size,boarding_area,dept_date,wait_min,cleanliness,safety,satisfaction
2229,606,Thursday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,132,Clean,Somewhat safe,Neutral
2230,1412,Saturday,UNITED,KANSAS CITY,Midwest US,Medium,Gates 70-90,2018-12-31,270,Average,Somewhat safe,Neutral
2231,2699,Tuesday,SOUTHWEST,DENVER,West US,    Hub,Gates 20-39,2018-12-31,170,Average,Neutral,Somewhat satsified
2232,2792,Thursday,DELTA,SALT LAKE CITY,West US,Medium,Gates 40-48,2018-12-31,125,Somewhat clean,Very safe,Somewhat satsified
2233,296,Thursday,UNITED,SAN DIEGO,West US,    Medium,Gates 70-90,2018-12-31,62,Clean,Very safe,Very satisfied
2234,2819,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,160,Somewhat clean,Somewhat safe,Somewhat satsified
2235,1869,Sunday,ALASKA,KAHULUI,West US,Small,Gates 50-59,2018-12-31,205,Somewhat clean,Very safe,Somewhat satsified
2236,1778,Saturday,UNITED,RALEIGH-DURHAM,East US,Medium,Gates 70-90,2018-12-31,180,Somewhat clean,Somewhat safe,Somewhat satsified
2237,1545,Thursday,DELTA,NEW YORK-JFK,EAST US,    Hub,Gates 40-48,2018-12-31,405,Average,Neutral,Neutral
2238,2746,Thursday,DELTA,ATLANTA,EAST US,    Hub,Gates 40-48,2018-12-31,30,Clean,Very safe,Very satisfied
2239,669,Thursday,UNITED,NEWARK,East US,Hub,Gates 70-90,2018-12-31,105,Average,Somewhat safe,Somewhat satsified
2240,984,Friday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,175,Clean,Very safe,Somewhat satsified
2241,1111,Thursday,DELTA,MINNEAPOLIS-ST. PAUL,Midwest US,Hub,Gates 40-48,2018-12-31,165,Clean,Somewhat safe,Somewhat satsified
2242,2253,Wednesday,WOW,REYKJAVIK,eur,    Small,Gates 91-102,2018-12-31,175,Somewhat clean,Somewhat safe,Neutral
2243,3285,Wednesday,SOUTHWEST,DENVER,West US,Hub,Gates 20-39,2018-12-31,65,Clean,Neutral,Very satisfied
2244,2559,Saturday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,135,Clean,Very safe,Very satisfied
2245,1332,Tuesday,UNITED INTL,SHANGHAI,Asia,Hub,Gates 91-102,2018-12-31,125,Somewhat clean,Very safe,Neutral
2246,525,Thursday,ALASKA,PUERTO VALLARTA,Canada/Mexico,Small,Gates 50-59,2018-12-31,180,Average,Somewhat safe,Somewhat satsified
2247,2365,Tuesday,JETBLUE,FT. LAUDERDALE,East US,Large,Gates 1-12,2018-12-31,121,Somewhat clean,Somewhat safe,Somewhat satsified
2248,867,Tuesday,AMERICAN,DALLAS-FT. WORTH,Midwest US,Hub,Gates 50-59,2018-12-31,145,Somewhat clean,Neutral,Somewhat satsified
2249,392,Friday,ALASKA,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,60,Clean,Very safe,Somewhat satsified
2250,2401,Wednesday,UNITED INTL,SYDNEY,Australia/New Zealand,Hub,Gates 91-102,2018-12-31,175,Average,Neutral,Somewhat satsified
2251,1122,Tuesday,SOUTHWEST,SAN DIEGO,West US,Medium,Gates 20-39,2018-12-31,120,Somewhat clean,Somewhat safe,Somewhat satsified
2252,2176,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-12-31,153,Average,Very safe,Neutral
2253,2522,Friday,ALASKA,SALT LAKE CITY,West US,Medium,Gates 1-12,2018-12-31,390,Clean,Somewhat safe,Somewhat satsified
2254,2594,Saturday,INTERJET,GUADALAJARA,Canada/Mexico,Medium,Gates 1-12,2018-12-31,135,Somewhat clean,Somewhat safe,Somewhat satsified
2255,2140,Wednesday,AIR CANADA,VANCOUVER,Canada/Mexico,Medium,Gates 91-102,2018-12-31,245,Somewhat clean,Somewhat safe,Somewhat satsified
2256,2087,Friday,JETBLUE,LONG BEACH,West US,Small,Gates 1-12,2018-12-31,169,Clean,Very safe,Very satisfied
2257,1207,Tuesday,SOUTHWEST,LAS VEGAS,West US,Hub,Gates 20-39,2018-12-31,175,Somewhat clean,Somewhat safe,Neutral
2258,581,Thursday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,102,Clean,Very safe,Somewhat satsified
2259,2855,Tuesday,UNITED,SEATTLE,West US,Hub,Gates 70-90,2018-12-31,67,Somewhat clean,Very safe,Somewhat satsified
2260,2450,Friday,UNITED,CHICAGO-O'HARE,Midwest US,Hub     ,Gates 60-69,2018-12-31,169,Average,Very safe,Neutral
2261,2900,Sunday,WOW,REYKJAVIK,eur,    Small,Gates 1-12,2018-12-31,145,Somewhat clean,Somewhat safe,Neutral
2262,2163,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-12-31,213,Clean,Very safe,Somewhat satsified
2263,2817,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,130,Somewhat clean,Neutral,Neutral
2264,1655,Saturday,EMIRATES,DUBAI,Middle East,Hub,Gates 1-12,2018-12-31,315,Average,Somewhat safe,Somewhat unsatisfied
2265,608,Thursday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,132,Somewhat clean,Somewhat safe,Somewhat satsified
2266,2757,Wednesday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,330,Somewhat clean,Neutral,Somewhat satsified
2267,1365,Tuesday,UNITED INTL,PARIS-DE GAULLE,eur,Hub     ,Gates 91-102,2018-12-31,195,Somewhat clean,Somewhat safe,Somewhat satsified
2268,2141,Wednesday,FRONTIER,DENVER,West US,Hub,Gates 20-39,2018-12-31,153,Clean,Somewhat safe,Very satisfied
2269,1800,Monday,UNITED INTL,LONDON HEATHROW,Europe,Hub,Gates 91-102,2018-12-31,185,Clean,Very safe,Very satisfied
2270,3143,Thursday,DELTA,SALT LAKE CITY,West US,    Medium,Gates 40-48,2018-12-31,75,Somewhat clean,Very safe,Somewhat satsified
2271,2378,Tuesday,JETBLUE,FT. LAUDERDALE,East US,Large,Gates 1-12,2018-12-31,101,Somewhat clean,Very safe,Somewhat satsified
2272,197,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,130,Somewhat clean,Somewhat safe,Very satisfied
2273,1288,Tuesday,UNITED INTL,LONDON HEATHROW,Europe,Hub,Gates 91-102,2018-12-31,380,Somewhat clean,Very safe,Somewhat satsified
2274,287,Thursday,UNITED,BALTIMORE,East US,Medium,Gates 70-90,2018-12-31,584,Somewhat clean,Somewhat safe,Somewhat satsified
2275,409,Sunday,UNITED,HOUSTON-BUSH,Midwest US,Hub,Gates 70-90,2018-12-31,72,Somewhat clean,Somewhat safe,Somewhat satsified
2276,1680,Saturday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,182,Clean,Very safe,Very satisfied
2277,736,Wednesday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,215,Somewhat clean,Somewhat safe,Somewhat satsified
2278,1040,Friday,AIR CANADA,CALGARY,Canada/Mexico,    Medium,Gates 91-102,2018-12-31,295,Clean,Very safe,Very satisfied
2279,1995,Tuesday,UNITED,BALTIMORE,East US,Medium,Gates 60-69,2018-12-31,125,Average,Somewhat safe,Neutral
2280,889,Friday,AIR CANADA,TORONTO,Canada/Mexico,Hub     ,Gates 91-102,2018-12-31,330,Clean,Very safe,Somewhat satsified
2281,626,Tuesday,ALASKA,WASHINGTON DC-DULLES,East US,Medium,Gates 50-59,2018-12-31,155,Clean,Very safe,Very satisfied
2282,1188,Tuesday,SOUTHWEST,LAS VEGAS,West US,Hub,Gates 20-39,2018-12-31,60,Clean,Very safe,Very satisfied
2283,2124,Friday,JETBLUE,LONG BEACH,West US,Small,Gates 1-12,2018-12-31,124,Clean,Very safe,Somewhat satsified
2284,1788,Saturday,UNITED,RALEIGH-DURHAM,East US,Medium,Gates 70-90,2018-12-31,90,Clean,Very safe,Very satisfied
2285,1736,Monday,AIR CANADA,TORONTO,Canada/Mexico,    Hub,Gates 91-102,2018-12-31,210,Somewhat clean,Neutral,Neutral
2286,509,Sunday,ALASKA,PORTLAND,West US,Medium,Gates 50-59,2018-12-31,78,Somewhat clean,Very safe,Very satisfied
2287,1106,Thursday,DELTA,MINNEAPOLIS-ST. PAUL,Midwest US,Hub,Gates 40-48,2018-12-31,125,Somewhat clean,Very safe,Somewhat satsified
2288,1454,Wednesday,UNITED,LAS VEGAS,West US,Hub     ,Gates 60-69,2018-12-31,112,Clean,Very safe,Very satisfied
2289,391,Friday,ALASKA,INDIANAPOLIS,Midwest US,Medium,Gates 50-59,2018-12-31,130,Clean,Very safe,Very satisfied
2290,1974,Tuesday,UNITED,BALTIMORE,East US,Medium,Gates 60-69,2018-12-31,95,Somewhat clean,Very safe,Somewhat satsified
2291,583,Thursday,ALASKA,SEATTLE,West US,Hub,Gates 50-59,2018-12-31,85,Somewhat clean,Very safe,Very satisfied
2292,2251,Wednesday,WOW,REYKJAVIK,eur,    Small,Gates 91-102,2018-12-31,295,Somewhat clean,Somewhat safe,Somewhat satsified
2293,1888,Wednesday,SINGAPORE AIRLINES,SINGAPORE,Asia,Hub,Gates 91-102,2018-12-31,180,Somewhat clean,Somewhat safe,Somewhat satsified
2294,1976,Tuesday,UNITED,BALTIMORE,East US,Medium,Gates 60-69,2018-12-31,95,Somewhat clean,Somewhat safe,Somewhat satsified
2295,2290,Wednesday,WOW,REYKJAVIK,eur,    Small,Gates 91-102,2018-12-31,155,Clean,Very safe,Very satisfied
2296,1966,Tuesday,UNITED,BALTIMORE,East US,Medium,Gates 60-69,2018-12-31,125,Clean,Somewhat safe,Very satisfied
2297,3284,Wednesday,SOUTHWEST,DENVER,West US,Hub,Gates 20-39,2018-12-31,95,Somewhat clean,Somewhat safe,Neutral
2298,405,Sunday,UNITED,HOUSTON-BUSH,Midwest US,Hub,Gates 70-90,2018-12-31,97,Somewhat clean,Somewhat safe,Somewhat satsified
2299,1441,Wednesday,UNITED,LAS VEGAS,West US,    Hub,Gates 60-69,2018-12-31,302,Somewhat clean,Very safe,Neutral
2300,2031,Friday,BRITISH AIRWAYS,LONDON HEATHROW,eur,    Hub,Gates 1-12,2018-12-31,180,Average,Somewhat safe,Neutral
2301,3287,Wednesday,SOUTHWEST,DENVER,West US,Hub,Gates 20-39,2018-12-31,65,Somewhat clean,Very safe,Somewhat satsified
2302,101,Tuesday,UNITED,WASHINGTON DC-DULLES,EAST US,Medium     ,Gates 70-90,2018-12-31,140,Somewhat clean,Somewhat safe,Neutral
2303,985,Friday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,475,Somewhat clean,Somewhat safe,Somewhat satsified
2304,1837,Monday,TURKISH AIRLINES,ISTANBUL,middle east,Hub     ,Gates 91-102,2018-12-31,225,Somewhat clean,Somewhat safe,Somewhat satsified
2305,1047,Friday,AIR CANADA,CALGARY,Canada/Mexico,    Medium,Gates 91-102,2018-12-31,325,Somewhat clean,Very safe,Somewhat satsified
2306,779,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,120,Clean,Very safe,Somewhat satsified
2307,2704,Tuesday,SOUTHWEST,DENVER,West US,Hub,Gates 20-39,2018-12-31,79,Somewhat clean,Very safe,Somewhat satsified
2308,761,Sunday,ALASKA,NEW YORK-JFK,East US,Hub,Gates 50-59,2018-12-31,75,Average,Very safe,Neutral
2309,852,Tuesday,ALASKA,PORTLAND,West US,    Medium,Gates 50-59,2018-12-31,154,Somewhat clean,Somewhat safe,Somewhat satsified
2310,1791,Saturday,UNITED,RALEIGH-DURHAM,East US,Medium,Gates 70-90,2018-12-31,145,Somewhat clean,Neutral,Neutral
2311,1961,Friday,CATHAY PACIFIC,HONG KONG,Asia,Hub,Gates 1-12,2018-12-31,170,Somewhat clean,Somewhat safe,Neutral
2312,2707,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,145,Somewhat clean,Very safe,Neutral
2313,375,Friday,ALASKA,LOS ANGELES,West US,    Hub,Gates 50-59,2018-12-31,55,Somewhat clean,Somewhat safe,Somewhat satsified
2314,2947,Wednesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,100,Clean,Very safe,Very satisfied
2315,1172,Thursday,DELTA,NEW YORK-JFK,East US,Hub,Gates 40-48,2018-12-31,90,Clean,Very safe,Very satisfied
2316,2581,Tuesday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,77,Clean,Very safe,Very satisfied
2317,1312,Tuesday,UNITED INTL,LONDON HEATHROW,Europe,Hub,Gates 91-102,2018-12-31,670,Somewhat clean,Somewhat safe,Somewhat satsified
2318,827,Sunday,ALASKA,SEATTLE,West US,Hub,Gates 50-59,2018-12-31,165,Clean,Very safe,Neutral
2319,2115,Monday,UNITED INTL,MEXICO CITY,Canada/Mexico,Hub,Gates 91-102,2018-12-31,370,Somewhat clean,Very safe,Somewhat satsified
2320,469,Sunday,ALASKA,PORTLAND,West US,Medium     ,Gates 50-59,2018-12-31,148,Clean,Very safe,Somewhat satsified
2321,3272,Tuesday,UNITED,LAS VEGAS,West US,    Hub,Gates 70-90,2018-12-31,130,Average,Somewhat safe,Neutral
2322,378,Friday,ALASKA,SAN JOSE DEL CABO,Canada/Mexico,Small,Gates 50-59,2018-12-31,135,Clean,Somewhat safe,Somewhat satsified
2323,2407,Wednesday,AIR NEW ZEALAND,AUCKLAND,Australia/New Zealand,Medium     ,Gates 91-102,2018-12-31,580,Clean,Very safe,Very satisfied
2324,1491,Wednesday,HAWAIIAN AIR,HONOLULU,West US,Medium,Gates 1-12,2018-12-31,150,Somewhat clean,Somewhat safe,Very satisfied
2325,1512,Wednesday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,135,Average,Very safe,Neutral
2326,3004,Wednesday,AMERICAN,MIAMI,East US,Hub,Gates 50-59,2018-12-31,118,Clean,Somewhat safe,Very satisfied
2327,212,Wednesday,AMERICAN,LOS ANGELES,West US,Hub,Gates 50-59,2018-12-31,100,Somewhat clean,Very safe,Somewhat satsified
2328,505,Sunday,ALASKA,PORTLAND,West US,Medium,Gates 50-59,2018-12-31,133,Average,Somewhat safe,Somewhat satsified
2329,252,Friday,AIR CANADA,TORONTO,Canada/Mexico,    Hub,Gates 91-102,2018-12-31,100,Clean,Very safe,Somewhat satsified
2330,2804,Tuesday,SOUTHWEST,PHOENIX,West US,Hub,Gates 20-39,2018-12-31,70,Somewhat clean,Somewhat safe,Neutral
2331,2665,Friday,UNITED,RALEIGH-DURHAM,East US,Medium,Gates 60-69,2018-12-31,75,Clean,Neutral,Very satisfied
2332,2093,Thursday,AMERICAN,PHILADELPHIA,EAST US,    Large,Gates 50-59,2018-12-31,87,Somewhat clean,Very safe,Somewhat satsified
2333,2029,Friday,BRITISH AIRWAYS,LONDON HEATHROW,Europe,Hub,Gates 1-12,2018-12-31,240,Somewhat clean,Very safe,Somewhat satsified
2334,2725,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,145,Average,Neutral,Neutral
2335,3226,Thursday,ALASKA,PORTLAND,West US,Medium,Gates 50-59,2018-12-31,190,Somewhat clean,Somewhat safe,Somewhat satsified
2336,2417,Wednesday,AIR NEW ZEALAND,AUCKLAND,Australia/New Zealand,Medium,Gates 91-102,2018-12-31,160,Clean,Somewhat safe,Very satisfied
2337,1382,Tuesday,UNITED INTL,PARIS-DE GAULLE,Europe,Hub,Gates 91-102,2018-12-31,165,Somewhat clean,Very safe,Somewhat satsified
2338,2736,Wednesday,AIR FRANCE/KLM,PARIS-DE GAULLE,eur,    Hub,Gates 1-12,2018-12-31,390,Clean,Very safe,Neutral
2339,2821,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,160,Clean,Somewhat safe,Somewhat satsified
2340,3244,Wednesday,AMERICAN,PHOENIX,West US,Hub,Gates 50-59,2018-12-31,95,Clean,Very safe,Very satisfied
2341,2980,Thursday,UNITED,NASHVILLE,Midwest US,Medium,Gates 70-90,2018-12-31,160,Somewhat clean,Very safe,Somewhat satsified
2342,2058,Friday,UNITED,NEWARK,East US,Hub,Gates 70-90,2018-12-31,120,Somewhat clean,Somewhat safe,Somewhat satsified
2343,1463,Tuesday,ALASKA,NEW YORK-JFK,East US,Hub,Gates 50-59,2018-12-31,310,Clean,Very safe,Very satisfied
2344,2850,Tuesday,UNITED,SEATTLE,West US,Hub,Gates 70-90,2018-12-31,97,Somewhat clean,Very safe,Somewhat satsified
2345,1696,Sunday,ALASKA,SANTA ANA,West US,    Medium,Gates 50-59,2018-12-31,217,Somewhat clean,Somewhat safe,Neutral
2346,1030,Friday,AIR CANADA,VANCOUVER,Canada/Mexico,Medium,Gates 91-102,2018-12-31,125,Clean,Very safe,Somewhat satsified
2347,1148,Tuesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,65,Somewhat clean,Very safe,Somewhat satsified
2348,3008,Thursday,DELTA,NEW YORK-JFK,East US,Hub,Gates 40-48,2018-12-31,105,Somewhat clean,Somewhat safe,Somewhat satsified
2349,1740,Monday,AIR CANADA,TORONTO,Canada/Mexico,    Hub,Gates 91-102,2018-12-31,105,Somewhat dirty,Neutral,Neutral
2350,1876,Wednesday,SINGAPORE AIRLINES,SINGAPORE,Asia,Hub,Gates 91-102,2018-12-31,150,Somewhat clean,Somewhat safe,Somewhat satsified
2351,2933,Friday,TURKISH AIRLINES,ISTANBUL,Middle East,Hub,Gates 91-102,2018-12-31,121,Average,Neutral,Somewhat satsified
2352,280,Thursday,UNITED,BALTIMORE,EAST US,Medium     ,Gates 70-90,2018-12-31,194,Somewhat clean,Very safe,Somewhat satsified
2353,434,Sunday,UNITED,INDIANAPOLIS,Midwest US,Medium,Gates 60-69,2018-12-31,263,Somewhat clean,Very safe,Somewhat satsified
2354,1171,Tuesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,90,Somewhat clean,Somewhat safe,Somewhat satsified
2355,2466,Friday,UNITED,CHICAGO-O'HARE,Midwest US,Hub,Gates 60-69,2018-12-31,109,Clean,Very safe,Very satisfied
2356,3250,Tuesday,UNITED,SAN DIEGO,West US,Medium,Gates 70-90,2018-12-31,165,Clean,Neutral,Somewhat satsified
2357,277,Thursday,UNITED,BALTIMORE,EAST US,    Medium,Gates 70-90,2018-12-31,64,Somewhat clean,Very safe,Somewhat satsified
2358,2461,Friday,UNITED,DENVER,West US,Hub,Gates 70-90,2018-12-31,71,Somewhat clean,Very safe,Somewhat satsified
2359,994,Friday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,175,Average,Somewhat safe,Somewhat satsified
2360,1021,Friday,AIR CANADA,VANCOUVER,Canada/Mexico,Medium,Gates 91-102,2018-12-31,95,Somewhat dirty,Neutral,Neutral
2361,1637,Thursday,KOREAN AIR,SEOUL,Asia,Hub,Gates 1-12,2018-12-31,165,Somewhat clean,Very safe,Somewhat satsified
2362,1886,Wednesday,SINGAPORE AIRLINES,SINGAPORE,Asia,Hub,Gates 91-102,2018-12-31,120,Clean,Very safe,Very satisfied
2363,290,Wednesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,190,Clean,Very safe,Very satisfied
2364,1552,Thursday,DELTA,NEW YORK-JFK,East US,Hub,Gates 40-48,2018-12-31,135,Somewhat clean,Somewhat safe,Somewhat satsified
2365,2999,Wednesday,AMERICAN,MIAMI,East US,Hub,Gates 50-59,2018-12-31,523,Somewhat clean,Somewhat safe,Somewhat satsified
2366,433,Sunday,UNITED,HONOLULU,West US,Medium,Gates 70-90,2018-12-31,105,Somewhat clean,Very safe,Somewhat satsified
2367,464,Sunday,ALASKA,PORTLAND,West US,Medium     ,Gates 50-59,2018-12-31,118,Somewhat clean,Somewhat safe,Somewhat satsified
2368,2989,Wednesday,AMERICAN,MIAMI,East US,Hub,Gates 50-59,2018-12-31,133,Clean,Very safe,Very satisfied
2369,3080,Tuesday,UNITED,SPOKANE,West US,Small,Gates 70-90,2018-12-31,277,Somewhat clean,Very safe,Neutral
2370,1820,Monday,UNITED INTL,LONDON HEATHROW,Europe,Hub,Gates 91-102,2018-12-31,125,Average,Very safe,Somewhat satsified
2371,1640,Saturday,VIRGIN ATLANTIC,LONDON HEATHROW,Europe,Hub,Gates 1-12,2018-12-31,170,Clean,Very safe,Very satisfied
2372,1592,Thursday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,65,Clean,Very safe,Very satisfied
2373,2801,Sunday,WOW,REYKJAVIK,Europe,Small,Gates 1-12,2018-12-31,175,Somewhat clean,Very safe,Somewhat satsified
2374,562,Thursday,EMIRATES,DUBAI,Middle East,Hub,Gates 1-12,2018-12-31,165,Somewhat clean,Neutral,Very satisfied
2375,2397,Wednesday,UNITED INTL,BEIJING,Asia,Hub,Gates 91-102,2018-12-31,285,Clean,Very safe,Very satisfied
2376,2734,Wednesday,AIR FRANCE/KLM,PARIS-DE GAULLE,Europe,Hub,Gates 1-12,2018-12-31,450,Somewhat clean,Somewhat safe,Somewhat satsified
2377,2763,Wednesday,CATHAY PACIFIC,HONG KONG,Asia,    Hub,Gates 1-12,2018-12-31,470,Somewhat clean,Very safe,Neutral
2378,1147,Tuesday,SOUTHWEST,SAN DIEGO,West US,Medium,Gates 20-39,2018-12-31,60,Average,Neutral,Neutral
2379,351,Friday,LUFTHANSA,FRANKFURT,Europe,Hub,Gates 91-102,2018-12-31,600,Clean,Somewhat safe,Somewhat satsified
2380,1952,Tuesday,UNITED,BOSTON,East US,Large,Gates 70-90,2018-12-31,95,Somewhat clean,Very safe,Somewhat satsified
2381,1807,Monday,UNITED INTL,LONDON HEATHROW,Europe,Hub,Gates 91-102,2018-12-31,140,Somewhat clean,Very safe,Somewhat satsified
2382,2332,Tuesday,DELTA,MINNEAPOLIS-ST. PAUL,Midwest US,Hub,Gates 40-48,2018-12-31,155,Somewhat clean,Neutral,Somewhat satsified
2383,2475,Friday,UNITED,DENVER,West US,Hub,Gates 70-90,2018-12-31,161,Clean,Very safe,Very satisfied
2384,3189,Thursday,DELTA,LOS ANGELES,West US,Hub,Gates 40-48,2018-12-31,60,Clean,Somewhat safe,Very satisfied
2385,2597,Tuesday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,102,Somewhat clean,Somewhat safe,Somewhat satsified
2386,3232,Wednesday,AMERICAN,PHOENIX,West US,    Hub,Gates 50-59,2018-12-31,125,Somewhat clean,Neutral,Neutral
2387,1472,Tuesday,ALASKA,NEW YORK-JFK,East US,Hub,Gates 50-59,2018-12-31,115,Somewhat clean,Very safe,Somewhat satsified
2388,2896,Thursday,DELTA,SALT LAKE CITY,West US,    Medium,Gates 40-48,2018-12-31,155,Average,Somewhat safe,Neutral
2389,9,Tuesday,SOUTHWEST,LOS ANGELES,West US,Hub,Gates 20-39,2018-12-31,110,Average,Neutral,Neutral
2390,431,Sunday,UNITED,INDIANAPOLIS,Midwest US,Medium,Gates 60-69,2018-12-31,223,Somewhat clean,Very safe,Somewhat satsified
2391,1346,Tuesday,UNITED INTL,KANSAI,Asia,Hub,Gates 91-102,2018-12-31,185,Somewhat clean,Somewhat safe,Somewhat satsified
2392,456,Sunday,UNITED,DALLAS-FT. WORTH,Midwest US,Hub,Gates 60-69,2018-12-31,235,Clean,Very safe,Somewhat satsified
2393,597,Thursday,ALASKA,WASHINGTON DC-DULLES,East US,Medium,Gates 50-59,2018-12-31,100,Somewhat clean,Somewhat safe,Neutral
2394,3123,Sunday,ALASKA,NEWARK,East US,Hub,Gates 50-59,2018-12-31,215,Somewhat clean,Very safe,Somewhat satsified
2395,2489,Friday,UNITED,DENVER,West US,Hub,Gates 70-90,2018-12-31,151,Average,Neutral,Somewhat satsified
2396,1250,Thursday,CHINA EASTERN,SHANGHAI,Asia,Hub,Gates 1-12,2018-12-31,300,Clean,Very safe,Somewhat satsified
2397,2432,Wednesday,AIR NEW ZEALAND,AUCKLAND,Australia/New Zealand,Medium,Gates 91-102,2018-12-31,160,Average,Somewhat safe,Somewhat satsified
2398,991,Friday,LUFTHANSA,MUNICH,Europe,Hub,Gates 91-102,2018-12-31,175,Clean,Very safe,Somewhat satsified
2399,2291,Wednesday,QANTAS,SYDNEY,Australia/New Zealand,Hub,Gates 1-12,2018-12-31,210,Somewhat clean,Very safe,Somewhat satsified
2400,951,Thursday,AIR CANADA,VANCOUVER,Canada/Mexico,Medium,Gates 91-102,2018-12-31,120,Clean,Very safe,Very satisfied
2401,898,Friday,AIR CANADA,TORONTO,Canada/Mexico,Hub,Gates 91-102,2018-12-31,263,Somewhat clean,Somewhat safe,Somewhat satsified
2402,2538,Saturday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,165,Somewhat clean,Very safe,Somewhat satsified
2403,1804,Monday,UNITED INTL,LONDON HEATHROW,Europe,Hub,Gates 91-102,2018-12-31,140,Somewhat clean,Very safe,Somewhat satsified
2404,2181,Wednesday,QANTAS,SYDNEY,Australia/New Zealand,Hub     ,Gates 1-12,2018-12-31,180,Clean,Very safe,Somewhat satsified
2405,3257,Tuesday,UNITED,SAN DIEGO,West US,Medium,Gates 70-90,2018-12-31,90,Clean,Somewhat safe,Somewhat satsified
2406,484,Sunday,ALASKA,PORTLAND,West US,Medium,Gates 50-59,2018-12-31,178,Somewhat clean,Somewhat safe,Somewhat satsified
2407,3021,Thursday,ALASKA,SEATTLE,West US,Hub,Gates 50-59,2018-12-31,107,Clean,Somewhat safe,Somewhat satsified
2408,795,Sunday,ALASKA,BALTIMORE,East US,Medium,Gates 50-59,2018-12-31,115,Clean,Very safe,Very satisfied
2409,865,Tuesday,AMERICAN,DALLAS-FT. WORTH,Midwest US,Hub,Gates 50-59,2018-12-31,130,Average,Very safe,Neutral
2410,2302,Thursday,AMERICAN,CHICAGO-O'HARE,Midwest US,Hub,Gates 50-59,2018-12-31,120,Somewhat clean,Very safe,Somewhat satsified
2411,502,Sunday,ALASKA,PORTLAND,West US,    Medium,Gates 50-59,2018-12-31,118,Average,Very safe,Neutral
2412,2584,Tuesday,JETBLUE,BOSTON,East US,Large,Gates 1-12,2018-12-31,102,Clean,Very safe,Somewhat satsified
2413,3182,Thursday,AMERICAN,DALLAS-FT. WORTH,Midwest US,Hub,Gates 50-59,2018-12-31,90,Somewhat clean,Somewhat safe,Neutral
2414,1496,Wednesday,HAWAIIAN AIR,HONOLULU,West US,Medium,Gates 1-12,2018-12-31,135,Clean,Somewhat safe,Very satisfied
2415,291,Thursday,UNITED,SAN DIEGO,West US,Medium     ,Gates 70-90,2018-12-31,122,Somewhat clean,Somewhat safe,Very satisfied
2416,2185,Wednesday,QANTAS,SYDNEY,Australia/New Zealand,Hub,Gates 1-12,2018-12-31,255,Clean,Very safe,Neutral
2417,2753,Thursday,DELTA,ATLANTA,East US,Hub,Gates 40-48,2018-12-31,180,Clean,Very safe,Somewhat satsified
2418,1435,Saturday,UNITED,PORTLAND,West US,Medium,Gates 70-90,2018-12-31,220,Clean,Very safe,Very satisfied
